Year,Value,Series
2005,52.4665,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,7.0302,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,22.2253,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,43.1921,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,1.8779,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,27.8476,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,12.9382,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,4.8891,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,11.045,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,2.3511,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,1.401,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,23.1421,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,2.9288,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,1.3616,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,1.5954,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,12.2281,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,2.9441,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,37.6168,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,15.6602,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,13.2362,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,30.4778,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,10.5928,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,35.3132,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,13.1832,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,4.3501,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,23.4446,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,24.1895,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,10.0975,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,29.6629,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,6.7006,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,7.8852,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,1.6739,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,2.7472,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,26.0417,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,7.5207,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,2.5054,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,24.3547,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,2.0681,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2005,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,0.0,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,14.4823,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,30.5462,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,1.3378,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,19.507,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,39.5637,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,4.8647,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,4.3712,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,46.8791,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,5.1227,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,29.6565,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,43.8092,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,51.7032,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,66.3325,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,6.5719,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,20.1199,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,49.2346,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,18.1003,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,7.8027,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,21.876,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,54.4881,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,7.2179,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,26.2439,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,1.5291,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,19.3428,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,7.9478,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,18.9311,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,41.1202,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,23.3031,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,25.2019,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,7.4689,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,58.4814,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,30.9569,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,11.9661,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,38.0965,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,26.8211,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,6.7617,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,18.869,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,42.0057,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,74.588,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,1.1582,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,4.3117,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,30.934,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,0.9556,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,3.0013,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,17.7722,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,2.1804,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,11.9678,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,33.4374,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,2.0117,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,8.1631,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2011,32.7497,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,22.14,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,6.05,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,53.07,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,29.11,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,6.9,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,85.2,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,48.68,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,15.95,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,35.49,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,64.71,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,61.26,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,24.55,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,4.84,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,37.67,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,18.51,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,1.22,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,41.87,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,13.08,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,2.0,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,42.19,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,15.25,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,5.19,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,32.68,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,8.49,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,1.02,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,35.53,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,9.33,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,1.11,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,28.76,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,17.79,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,36.54,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,51.77,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,30.92,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,51.08,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,30.39,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,6.29,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,81.31,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,50.39,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,27.25,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,12.09,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,32.72,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,10.02,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,4.13,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,40.41,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,2.24,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2014,42.57,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,5.0573,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,1.4475,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,20.6333,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,45.2082,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,2.6992,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,13.8954,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,33.147,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,10.6192,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,27.1961,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,28.3519,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,63.1589,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,37.63,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,16.358,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,72.2073,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,17.486,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,24.0118,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,58.2192,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,77.1923,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,10.0204,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,40.0994,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,1.5935,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,13.8633,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,33.5069,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,2.8579,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,34.7503,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,19.8473,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,17.9717,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,39.6411,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,1.4949,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,24.1421,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,47.3335,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,6.4213,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,8.8884,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,23.9924,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,52.3047,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,23.6008,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,54.6214,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,37.8205,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,49.5181,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,50.3615,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,3.47,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,19.1579,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,36.284,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,25.7023,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,57.5472,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,10.6168,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,28.0239,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,3.1047,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2015,17.7098,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,38.7553,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,10.7137,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,3.564,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,27.7211,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,8.7691,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,17.074,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,35.3089,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,36.7064,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,24.8901,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,54.0233,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,53.3204,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,26.9548,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,3.495,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,59.9012,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,49.4266,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,6.8541,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,52.3623,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,30.4282,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,0.612,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,41.0961,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,2.9547,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,24.4654,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,5.4724,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,0.636,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,60.5721,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,25.6563,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,14.74,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,80.7863,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,36.6971,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,25.8673,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,26.5427,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,13.1479,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,77.2787,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,18.4705,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,30.0407,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,67.1946,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,23.8733,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,12.2384,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,25.7427,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,5.833,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,13.3558,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,3.5512,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,46.867,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,32.9623,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,5.0842,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2016,31.9855,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,34.6046,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,7.5019,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,39.7266,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,3.7255,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,30.5384,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,48.4941,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,11.147,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,48.53,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,50.4702,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,4.4132,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,14.565,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,46.0491,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,77.6813,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,18.7725,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,29.7961,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,52.6772,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,26.1958,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,20.5154,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,32.2628,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,57.0808,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,10.616,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,35.2658,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,7.1571,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,19.1552,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,11.5569,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,26.1312,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,46.961,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,6.3357,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,18.3507,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,8.7958,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,29.528,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,14.6742,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,28.9642,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,49.9546,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,37.8743,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,17.8357,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,27.211,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,51.4287,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,83.9351,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,25.5759,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,21.7093,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,63.1253,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,49.6632,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,39.2694,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,20.7099,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,6.672,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,18.8766,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,38.907,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,3.579,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,8.1096,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2017,29.7009,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,5.1884,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,28.8452,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,6.3965,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,59.5339,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,34.2204,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,19.8662,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,34.7779,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,57.2767,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,32.7268,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,19.0352,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,76.0582,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,49.6137,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,32.0539,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,50.4582,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,41.5841,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,22.3006,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,2.3465,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,45.5522,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,16.8119,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,50.3578,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,33.1314,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,12.6004,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,2.4992,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,45.045,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,14.9805,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,56.611,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,81.8946,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,47.3108,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,36.9269,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,17.2882,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,39.3595,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,47.3102,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,23.2743,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,39.2611,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,40.1398,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,67.1381,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,25.9975,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,45.233,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,27.8691,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,15.2624,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,33.8477,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,13.61,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,7.1539,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,2.1945,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,36.0492,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,2.5639,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,18.3612,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,7.6395,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2018,28.3896,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,47.7794,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,17.2474,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,5.1001,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,4.9129,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,22.0336,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,31.2089,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,39.2651,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,8.0314,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,10.7977,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,25.9832,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,19.815,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,62.566,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,58.1405,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,54.033,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,38.3489,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,47.2098,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,33.4785,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,15.3763,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,25.1249,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,50.0556,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,44.2242,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,16.3643,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,34.334,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,1.9624,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,10.9136,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,7.7049,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,34.9053,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
